company_age,doc_completion,avg_rating,rating_variance,cancellation_rate,price_deviation,trustworthy
16,1.0,4.4,1.12,0.04,0.11,1
872,1.0,4.3,1.3,0.14,0.61,1
88,1.0,3.9,0.77,0.22,0.59,1
1137,0.67,3.9,1.27,0.1,0.25,1
1949,0.67,3.8,1.53,0.08,0.67,1
980,1.0,4.3,1.44,0.29,0.36,1
1044,1.0,4.7,0.53,0.13,0.55,1
1398,0.67,4.3,1.5,0.13,0.3,1
1867,1.0,4.8,1.75,0.19,0.51,1
737,1.0,4.8,0.25,0.22,0.78,1
1509,1.0,4.7,1.09,0.2,0.52,1
684,1.0,4.7,0.88,0.24,0.24,1
279,0.67,3.7,0.09,0.17,0.17,1
960,1.0,4.9,1.29,0.15,0.15,1
994,1.0,4.4,1.16,0.2,0.43,1
699,0.67,3.9,0.96,0.11,0.38,1
747,0.67,5.0,0.14,0.05,0.07,1
1289,1.0,4.5,1.42,0.24,0.7,1
1882,1.0,4.3,0.66,0.18,0.02,1
1670,1.0,4.6,1.09,0.15,0.63,1
1290,1.0,3.7,1.4,0.28,0.3,1
760,1.0,4.5,1.27,0.0,0.21,1
1572,0.67,3.7,0.39,0.09,0.74,1
493,1.0,4.8,1.16,0.04,0.73,1
1289,1.0,4.0,0.16,0.14,0.46,1
953,1.0,4.7,0.76,0.26,0.01,1
1741,1.0,4.4,1.09,0.02,0.77,1
1839,0.67,4.0,0.46,0.25,0.11,1
1311,0.67,3.9,1.64,0.26,0.28,1
1858,1.0,4.4,1.33,0.18,0.75,1
852,1.0,4.6,0.46,0.12,0.51,1
1286,0.67,4.1,0.58,0.09,0.39,1
463,1.0,4.7,1.54,0.26,0.12,1
879,1.0,3.8,0.12,0.05,0.22,1
1985,0.67,4.0,1.66,0.26,0.26,1
1644,0.67,4.3,0.25,0.13,0.06,1
1250,1.0,3.9,0.36,0.1,0.74,1
1041,1.0,4.0,0.83,0.19,0.55,1
510,0.67,3.9,1.22,0.24,0.11,1
1541,1.0,3.9,1.11,0.25,0.47,1
105,1.0,4.5,0.78,0.06,0.78,1
860,1.0,4.7,0.25,0.17,0.69,1
281,1.0,3.6,0.24,0.05,0.68,1
1205,1.0,3.9,0.66,0.04,0.09,1
410,1.0,4.5,1.79,0.12,0.78,1
1693,0.67,4.0,0.17,0.13,0.75,1
211,1.0,3.9,1.02,0.06,0.56,1
1963,0.67,3.9,0.73,0.01,0.3,1
1518,1.0,4.3,0.67,0.24,0.57,1
480,0.67,4.7,1.2,0.07,0.36,1
90,0.67,4.4,0.93,0.05,0.01,1
403,1.0,4.2,0.97,0.08,0.64,1
1424,0.67,3.9,1.95,0.23,0.7,1
1546,0.67,4.6,0.85,0.0,0.55,1
1879,0.67,3.8,0.69,0.15,0.6,1
138,0.67,3.7,2.0,0.21,0.31,1
1114,0.67,3.7,1.19,0.03,0.11,1
1334,0.67,4.1,1.42,0.03,0.08,1
550,0.67,3.6,1.05,0.2,0.11,1
381,0.67,3.7,1.59,0.02,0.61,1
1336,1.0,3.9,0.03,0.18,0.18,1
270,0.67,3.7,1.45,0.26,0.34,1
1367,0.67,3.7,0.63,0.12,0.66,1
136,1.0,4.6,0.35,0.29,0.29,1
172,1.0,4.1,1.62,0.06,0.45,1
1452,0.67,5.0,0.0,0.29,0.22,1
1203,0.67,4.0,1.22,0.12,0.13,1
578,0.67,5.0,1.63,0.02,0.53,1
455,1.0,3.6,0.8,0.19,0.25,1
1156,0.67,4.8,1.86,0.06,0.72,1
1084,1.0,4.5,0.47,0.08,0.61,1
494,1.0,3.7,1.47,0.01,0.49,1
886,0.67,4.7,1.21,0.25,0.16,1
1358,1.0,4.9,0.34,0.21,0.32,1
1228,0.67,4.0,0.41,0.01,0.7,1
762,0.67,3.7,1.62,0.11,0.68,1
601,1.0,3.5,0.77,0.13,0.49,1
969,0.67,3.8,1.24,0.12,0.27,1
1113,0.67,4.8,1.63,0.04,0.28,1
326,1.0,4.7,0.11,0.18,0.37,1
1357,1.0,3.7,1.36,0.02,0.08,1
1708,1.0,4.1,0.59,0.15,0.22,1
504,0.67,4.9,1.07,0.22,0.05,1
107,1.0,4.5,1.65,0.27,0.03,1
1737,1.0,4.6,1.63,0.28,0.11,1
1135,0.67,4.4,0.67,0.17,0.6,1
82,0.67,4.7,0.8,0.12,0.44,1
1084,1.0,3.8,0.65,0.03,0.28,1
287,1.0,3.8,0.61,0.1,0.32,1
747,0.67,3.6,0.67,0.04,0.77,1
725,1.0,4.3,1.98,0.09,0.73,1
970,1.0,3.5,1.98,0.06,0.65,1
627,0.67,4.1,1.78,0.0,0.26,1
493,0.67,4.1,1.54,0.26,0.32,1
642,1.0,4.1,0.41,0.14,0.51,1
47,0.67,3.8,0.63,0.27,0.01,1
1187,1.0,4.2,0.34,0.24,0.67,1
248,0.67,4.0,1.07,0.14,0.1,1
461,1.0,3.5,1.9,0.27,0.27,1
122,1.0,4.6,1.07,0.2,0.01,1
92,1.0,3.6,1.97,0.29,0.59,1
1656,1.0,3.9,0.26,0.22,0.22,1
155,0.67,3.9,0.02,0.02,0.13,1
56,0.67,4.2,1.43,0.29,0.12,1
853,1.0,4.7,0.35,0.14,0.68,1
1288,1.0,4.9,0.95,0.28,0.7,1
133,1.0,3.7,0.2,0.1,0.1,1
1031,1.0,4.1,1.94,0.15,0.15,1
1518,1.0,4.6,1.59,0.09,0.42,1
856,1.0,3.9,0.12,0.13,0.44,1
710,0.67,3.5,0.94,0.01,0.28,1
1630,0.67,4.2,1.08,0.04,0.48,1
1891,1.0,4.1,1.73,0.15,0.76,1
585,0.67,4.3,1.38,0.12,0.31,1
625,1.0,4.6,1.16,0.24,0.62,1
1933,0.67,4.4,1.54,0.06,0.63,1
22,1.0,4.5,1.47,0.21,0.39,1
889,0.67,4.7,1.71,0.1,0.2,1
626,0.67,4.7,1.06,0.07,0.01,1
733,1.0,4.8,0.02,0.27,0.48,1
335,1.0,5.0,1.28,0.21,0.42,1
1316,1.0,4.0,0.06,0.2,0.4,1
221,1.0,4.2,0.71,0.15,0.39,1
1391,1.0,4.8,0.46,0.24,0.51,1
1971,1.0,4.8,1.05,0.0,0.11,1
415,1.0,4.9,1.17,0.28,0.78,1
717,1.0,4.7,0.77,0.14,0.45,1
1420,1.0,3.7,0.71,0.06,0.47,1
449,1.0,4.9,0.04,0.28,0.57,1
973,0.67,4.3,1.11,0.21,0.22,1
934,1.0,4.4,1.76,0.28,0.27,1
1216,1.0,4.9,1.66,0.22,0.37,1
561,1.0,4.1,0.5,0.27,0.42,1
1457,1.0,4.3,1.18,0.13,0.65,1
1709,0.67,3.7,1.71,0.18,0.12,1
1093,1.0,3.7,0.25,0.27,0.01,1
1122,0.67,4.8,0.11,0.0,0.13,1
1855,0.67,4.5,1.4,0.11,0.51,1
229,0.67,3.7,0.69,0.21,0.17,1
1172,0.67,3.5,0.0,0.1,0.69,1
155,0.67,4.3,0.8,0.26,0.48,1
1768,1.0,4.8,0.09,0.11,0.24,1
1889,0.67,3.5,1.62,0.24,0.64,1
587,0.67,4.6,0.83,0.1,0.21,1
930,1.0,3.6,0.85,0.02,0.7,1
805,1.0,4.8,1.66,0.01,0.13,1
589,0.67,4.1,0.51,0.23,0.6,1
226,0.67,4.2,0.72,0.2,0.29,1
1302,1.0,3.9,0.07,0.29,0.66,1
1283,1.0,4.2,1.95,0.23,0.23,1
1378,1.0,3.5,1.35,0.16,0.29,1
635,1.0,4.3,1.27,0.17,0.58,1
1711,0.67,5.0,0.52,0.17,0.39,1
1607,0.67,3.8,0.57,0.11,0.07,1
1778,0.67,3.9,1.06,0.13,0.68,1
1401,0.67,4.0,0.38,0.12,0.19,1
611,0.67,3.9,0.24,0.02,0.24,1
623,1.0,4.6,1.62,0.27,0.78,1
1193,0.67,4.1,2.0,0.26,0.32,1
1896,0.67,4.2,0.64,0.25,0.71,1
1836,0.67,4.0,0.63,0.17,0.39,1
1479,0.67,3.6,0.84,0.03,0.15,1
1541,0.67,4.4,1.72,0.14,0.1,1
1493,1.0,4.2,1.64,0.07,0.03,1
554,1.0,5.0,0.28,0.25,0.4,1
1736,0.67,4.8,0.64,0.23,0.76,1
1302,0.67,4.6,1.35,0.04,0.04,1
633,1.0,4.2,0.74,0.06,0.09,1
624,0.67,4.9,1.36,0.23,0.06,1
1751,0.67,4.8,0.48,0.07,0.48,1
1381,1.0,3.9,0.9,0.12,0.77,1
1336,1.0,4.7,0.41,0.22,0.41,1
341,0.67,3.5,0.29,0.2,0.09,1
1101,0.67,3.5,1.6,0.23,0.1,1
550,0.67,3.7,0.95,0.13,0.24,1
226,0.67,3.5,0.97,0.14,0.57,1
777,1.0,4.2,1.78,0.25,0.29,1
863,1.0,4.7,1.93,0.15,0.7,1
230,1.0,4.4,1.37,0.14,0.07,1
1318,0.67,4.7,1.62,0.11,0.61,1
345,1.0,3.7,1.98,0.08,0.27,1
1373,1.0,4.1,1.6,0.27,0.12,1
886,0.67,4.8,1.02,0.14,0.71,1
978,1.0,3.7,1.76,0.25,0.7,1
1941,1.0,3.7,1.82,0.17,0.11,1
1591,1.0,4.7,0.5,0.21,0.7,1
482,1.0,3.8,1.95,0.06,0.61,1
372,1.0,5.0,1.92,0.06,0.56,1
1651,0.67,4.1,0.09,0.24,0.13,1
216,0.67,4.4,0.01,0.2,0.56,1
854,1.0,3.6,0.77,0.0,0.21,1
457,1.0,5.0,1.24,0.1,0.06,1
1620,1.0,4.6,1.16,0.18,0.23,1
1487,0.67,4.3,0.49,0.26,0.13,1
1082,1.0,3.9,1.59,0.05,0.73,1
1239,1.0,3.5,0.88,0.17,0.58,1
1319,0.67,4.7,1.97,0.15,0.41,1
1883,0.67,4.7,1.96,0.13,0.69,1
1017,1.0,4.3,0.05,0.18,0.6,1
759,1.0,3.7,1.05,0.29,0.53,1
534,0.67,4.1,1.63,0.13,0.1,1
1758,1.0,4.6,1.36,0.2,0.78,1
248,0.67,4.2,1.92,0.27,0.57,1
1494,1.0,3.6,1.51,0.26,0.5,1
1813,1.0,4.3,1.09,0.13,0.5,1
823,0.67,4.7,0.76,0.26,0.46,1
1689,1.0,3.8,1.22,0.16,0.11,1
1407,1.0,3.6,1.31,0.2,0.68,1
1809,1.0,3.5,0.23,0.08,0.69,1
344,0.67,4.0,1.68,0.02,0.33,1
1989,0.67,4.6,1.26,0.14,0.7,1
1062,0.67,3.9,0.91,0.06,0.39,1
991,0.67,4.1,0.63,0.29,0.5,1
73,1.0,4.0,1.4,0.04,0.12,1
158,0.67,4.3,0.28,0.07,0.57,1
448,0.67,4.3,1.12,0.14,0.34,1
203,0.67,4.2,0.14,0.08,0.6,1
101,0.67,3.9,0.57,0.06,0.02,1
1790,0.67,4.1,1.57,0.13,0.68,1
1163,0.67,3.5,1.92,0.25,0.47,1
1581,1.0,4.0,1.01,0.16,0.42,1
1209,0.67,4.0,0.37,0.23,0.22,1
637,0.67,4.3,1.98,0.23,0.78,1
401,0.67,4.5,1.72,0.02,0.4,1
1106,1.0,4.2,1.75,0.11,0.19,1
776,1.0,4.6,0.53,0.19,0.12,1
1542,1.0,4.1,1.31,0.07,0.38,1
1775,1.0,3.9,1.27,0.23,0.38,1
265,0.67,3.6,1.81,0.02,0.76,1
1613,1.0,3.8,1.28,0.17,0.26,1
1853,1.0,4.2,1.49,0.11,0.38,1
1002,0.67,4.5,1.79,0.12,0.28,1
705,1.0,3.7,1.92,0.02,0.41,1
1848,0.67,5.0,0.03,0.18,0.71,1
1423,1.0,4.6,0.4,0.2,0.73,1
1973,0.67,3.7,1.3,0.02,0.68,1
583,0.67,4.0,1.01,0.07,0.38,1
1850,0.67,4.5,0.11,0.08,0.65,1
1618,0.67,4.0,1.85,0.2,0.38,1
1344,1.0,3.7,0.31,0.05,0.5,1
411,1.0,4.5,0.14,0.21,0.04,1
1481,1.0,3.7,0.46,0.18,0.02,1
677,1.0,4.9,1.49,0.04,0.55,1
845,1.0,3.9,1.45,0.02,0.14,1
1211,0.67,4.3,0.18,0.06,0.33,1
1965,1.0,3.5,1.36,0.29,0.25,1
321,1.0,3.8,1.58,0.02,0.37,1
43,0.67,5.0,1.67,0.25,0.14,1
259,1.0,4.3,1.51,0.11,0.21,1
162,0.67,4.0,1.16,0.12,0.69,1
489,1.0,4.3,0.43,0.22,0.69,1
1232,0.67,3.6,0.15,0.26,0.54,1
755,0.67,4.0,1.66,0.29,0.46,1
1199,0.67,4.1,0.84,0.04,0.72,1
1306,0.67,4.5,0.59,0.05,0.26,1
1524,1.0,4.3,1.25,0.2,0.36,1
1908,0.67,4.6,1.1,0.0,0.59,1
1976,1.0,3.8,0.54,0.04,0.43,1
1881,0.67,3.9,0.46,0.01,0.01,1
1729,0.67,4.0,0.76,0.05,0.5,1
1918,1.0,3.8,0.67,0.11,0.41,1
1555,0.67,4.5,0.87,0.03,0.68,1
369,0.67,4.6,0.12,0.15,0.68,1
1145,0.67,4.5,0.52,0.24,0.62,1
1323,0.67,4.7,0.76,0.18,0.73,1
1673,0.67,4.5,0.68,0.03,0.45,1
1322,1.0,3.5,0.31,0.03,0.62,1
1938,1.0,3.6,0.09,0.07,0.34,1
1631,0.67,4.8,0.47,0.12,0.38,1
426,1.0,4.6,1.37,0.01,0.56,1
145,0.67,3.5,1.78,0.19,0.79,1
1267,1.0,4.8,0.03,0.2,0.25,1
1206,1.0,3.9,0.67,0.23,0.41,1
724,1.0,3.5,1.31,0.21,0.44,1
1036,0.67,4.2,1.05,0.08,0.58,1
1392,0.67,4.6,0.63,0.13,0.61,1
715,1.0,4.9,0.99,0.07,0.47,1
698,0.67,4.7,0.16,0.12,0.39,1
1175,0.67,4.3,1.6,0.11,0.14,1
1532,0.67,3.6,1.65,0.18,0.26,1
1251,0.67,4.9,0.29,0.01,0.14,1
670,0.67,3.5,0.34,0.27,0.31,1
86,0.67,4.7,1.32,0.22,0.78,1
126,1.0,4.4,0.95,0.03,0.11,1
1594,0.67,3.7,1.39,0.12,0.27,1
1621,1.0,4.1,1.69,0.11,0.79,1
1106,0.67,3.8,0.57,0.25,0.33,1
1224,1.0,4.9,0.85,0.18,0.77,1
627,1.0,4.3,1.0,0.28,0.09,1
1478,0.67,3.7,0.14,0.26,0.59,1
1709,1.0,4.9,0.86,0.15,0.4,1
1614,0.67,3.8,0.73,0.05,0.56,1
79,0.67,4.7,0.73,0.07,0.65,1
156,1.0,4.8,0.3,0.18,0.64,1
322,0.67,3.7,0.68,0.11,0.41,1
68,0.67,3.9,1.78,0.26,0.24,1
1449,0.67,3.8,1.75,0.04,0.38,1
468,1.0,3.5,1.55,0.14,0.08,1
231,0.67,4.0,0.81,0.17,0.77,1
449,1.0,4.5,1.39,0.01,0.42,1
13,0.67,4.7,0.95,0.07,0.79,1
1842,1.0,3.8,0.47,0.25,0.38,1
878,0.67,4.1,1.11,0.2,0.72,1
1762,0.67,4.0,0.49,0.19,0.78,1
913,0.67,4.5,0.92,0.2,0.16,1
149,1.0,4.3,1.08,0.14,0.24,1
1195,1.0,4.4,1.72,0.01,0.66,1
1979,1.0,3.6,1.36,0.27,0.66,1
1472,0.67,3.5,1.93,0.06,0.7,1
665,0.67,3.8,1.69,0.25,0.57,1
1244,1.0,3.6,1.42,0.13,0.78,1
279,1.0,5.0,0.44,0.29,0.01,1
957,0.67,4.5,1.03,0.16,0.41,1
259,1.0,5.0,0.5,0.24,0.39,1
909,0.67,4.9,0.8,0.11,0.48,1
151,0.67,4.3,0.28,0.19,0.08,1
732,0.67,4.8,0.28,0.09,0.34,1
742,1.0,4.0,1.33,0.1,0.51,1
910,0.67,4.1,0.19,0.04,0.07,1
441,0.67,4.4,0.93,0.24,0.56,1
335,0.67,4.9,0.51,0.01,0.33,1
472,0.67,3.5,0.55,0.29,0.32,1
1477,1.0,4.4,0.28,0.0,0.56,1
1991,0.67,3.5,1.7,0.19,0.25,1
1287,1.0,3.6,1.56,0.21,0.67,1
454,0.67,4.6,1.67,0.02,0.18,1
1855,0.67,3.9,0.87,0.06,0.21,1
1012,0.67,4.0,1.42,0.27,0.16,1
1789,1.0,3.7,0.11,0.13,0.48,1
356,0.67,4.2,1.63,0.06,0.03,1
1861,0.67,3.5,0.46,0.25,0.04,1
1667,0.67,4.0,0.3,0.06,0.52,1
1202,0.67,5.0,1.55,0.27,0.35,1
72,0.67,4.4,0.94,0.16,0.37,1
1171,0.67,4.1,1.53,0.19,0.47,1
1195,0.67,3.6,1.91,0.16,0.75,1
1037,1.0,4.5,1.32,0.18,0.61,1
1130,0.67,4.5,0.61,0.1,0.68,1
643,1.0,4.5,1.31,0.2,0.53,1
940,0.67,4.2,1.42,0.24,0.17,1
781,1.0,3.8,0.87,0.24,0.76,1
107,0.67,3.5,0.85,0.18,0.22,1
1850,1.0,4.0,0.33,0.07,0.57,1
1087,1.0,4.8,0.92,0.26,0.56,1
1603,1.0,4.8,0.06,0.23,0.49,1
1082,1.0,3.5,0.71,0.2,0.15,1
269,0.67,4.5,1.21,0.2,0.78,1
698,1.0,4.3,0.42,0.19,0.5,1
754,1.0,4.4,0.3,0.13,0.74,1
1338,0.67,4.3,1.23,0.14,0.2,1
764,1.0,4.2,1.38,0.14,0.75,1
1176,0.67,4.9,0.8,0.17,0.58,1
21,1.0,3.6,1.97,0.27,0.27,1
216,0.67,3.9,0.02,0.24,0.68,1
117,0.67,4.0,1.67,0.22,0.55,1
690,1.0,4.2,0.81,0.13,0.62,1
1226,0.67,4.1,1.55,0.25,0.79,1
56,0.67,4.6,1.96,0.03,0.15,1
208,0.67,3.5,1.73,0.25,0.06,1
1501,0.67,4.9,1.22,0.07,0.32,1
1345,0.67,4.5,1.41,0.24,0.55,1
700,1.0,3.9,0.98,0.26,0.64,1
1323,1.0,4.0,0.71,0.02,0.31,1
680,0.67,4.0,0.18,0.11,0.16,1
1786,0.67,3.7,1.74,0.24,0.06,1
1921,1.0,4.0,1.65,0.19,0.19,1
1948,0.67,4.3,0.5,0.21,0.48,1
1876,0.67,4.9,1.03,0.11,0.74,1
1795,1.0,3.8,1.3,0.07,0.12,1
724,1.0,3.5,1.08,0.17,0.54,1
1984,0.67,3.5,1.45,0.17,0.49,1
1865,0.67,5.0,1.97,0.14,0.09,1
378,1.0,5.0,0.87,0.08,0.28,1
1874,1.0,4.4,1.93,0.08,0.55,1
376,0.67,4.2,1.34,0.25,0.62,1
1663,1.0,4.7,0.72,0.28,0.58,1
649,0.67,4.3,1.94,0.12,0.11,1
177,1.0,3.8,1.2,0.29,0.44,1
700,1.0,4.0,0.38,0.18,0.18,1
95,1.0,4.8,0.21,0.21,0.21,1
902,1.0,4.9,1.78,0.03,0.67,1
1619,1.0,4.5,1.99,0.01,0.37,1
1988,0.67,4.5,0.73,0.2,0.73,1
893,1.0,4.3,0.37,0.18,0.11,1
1945,1.0,4.8,1.93,0.28,0.28,1
161,1.0,4.2,0.04,0.09,0.02,1
1933,1.0,4.5,0.11,0.18,0.77,1
87,1.0,3.9,0.33,0.07,0.4,1
1343,1.0,4.7,0.04,0.18,0.61,1
1988,0.67,3.6,0.85,0.1,0.29,1
1265,1.0,4.4,0.14,0.17,0.09,1
1329,1.0,4.7,0.58,0.13,0.61,1
339,1.0,4.6,0.98,0.22,0.03,1
1043,0.67,4.2,0.9,0.06,0.38,1
1370,0.67,3.7,1.2,0.14,0.71,1
1260,1.0,5.0,0.56,0.25,0.5,1
1221,1.0,3.5,0.01,0.26,0.12,1
652,0.67,4.2,0.41,0.05,0.47,1
533,1.0,4.2,0.98,0.1,0.3,1
736,0.67,4.4,0.01,0.07,0.22,1
1545,1.0,3.8,0.69,0.26,0.09,1
836,0.67,4.7,0.01,0.26,0.34,1
1912,1.0,4.5,1.37,0.28,0.31,1
1697,1.0,4.8,0.2,0.1,0.34,1
1459,1.0,4.6,1.23,0.17,0.65,1
211,1.0,4.0,1.69,0.22,0.48,1
334,0.67,3.8,1.21,0.15,0.15,1
1169,1.0,5.0,1.11,0.12,0.46,1
205,0.67,4.8,1.75,0.29,0.28,1
393,1.0,3.6,1.72,0.13,0.11,1
438,0.67,3.9,0.83,0.18,0.69,1
3,0.67,3.5,1.99,0.22,0.75,1
501,0.67,4.4,1.87,0.28,0.36,1
1962,0.67,4.8,0.82,0.16,0.17,1
929,1.0,3.7,0.17,0.19,0.11,1
523,1.0,4.2,0.73,0.02,0.27,1
321,1.0,3.9,1.56,0.22,0.07,1
1655,1.0,4.5,0.84,0.1,0.78,1
1557,1.0,3.6,1.24,0.12,0.47,1
504,1.0,4.4,1.99,0.15,0.03,1
663,1.0,3.5,0.52,0.06,0.33,1
762,0.67,3.7,0.26,0.28,0.28,1
118,0.67,3.9,0.7,0.14,0.08,1
1198,0.67,4.3,0.93,0.24,0.03,1
872,1.0,4.3,1.66,0.22,0.33,1
1941,1.0,4.5,0.44,0.12,0.75,1
351,1.0,4.7,0.41,0.08,0.77,1
705,1.0,4.4,1.55,0.08,0.01,1
866,1.0,3.8,0.52,0.17,0.66,1
272,0.67,3.5,1.13,0.07,0.57,1
606,0.67,4.1,1.51,0.26,0.59,1
1411,1.0,5.0,1.51,0.05,0.04,1
706,0.67,4.8,1.23,0.23,0.38,1
1484,1.0,4.7,0.37,0.22,0.36,1
1440,1.0,4.1,1.56,0.03,0.16,1
1493,1.0,4.4,0.31,0.1,0.79,1
34,1.0,4.8,0.67,0.11,0.3,1
620,0.67,4.3,1.96,0.2,0.69,1
1497,1.0,4.4,1.74,0.25,0.75,1
1499,0.67,4.7,0.45,0.25,0.24,1
914,0.67,4.8,1.49,0.22,0.55,1
450,0.67,4.7,0.33,0.17,0.73,1
1808,0.67,3.6,1.62,0.2,0.27,1
403,1.0,4.3,0.87,0.05,0.06,1
1178,0.67,4.7,1.13,0.18,0.07,1
639,0.67,3.9,0.98,0.29,0.77,1
1858,0.67,4.1,1.36,0.21,0.58,1
954,1.0,4.6,1.21,0.25,0.7,1
1030,0.67,4.0,1.76,0.17,0.4,1
1989,0.67,3.8,0.45,0.21,0.56,1
1682,1.0,4.7,1.58,0.07,0.31,1
203,1.0,4.3,0.56,0.12,0.29,1
1388,1.0,3.5,1.07,0.03,0.08,1
682,1.0,4.9,1.15,0.19,0.23,1
69,0.67,4.5,1.79,0.05,0.3,1
577,1.0,5.0,0.85,0.2,0.03,1
639,1.0,3.6,1.72,0.29,0.68,1
1235,0.67,4.7,0.61,0.03,0.48,1
1882,0.67,5.0,1.4,0.23,0.58,1
1042,0.67,3.9,0.93,0.17,0.46,1
816,1.0,4.9,1.75,0.18,0.34,1
891,0.67,3.6,1.17,0.1,0.55,1
91,0.67,4.6,1.28,0.05,0.62,1
1605,1.0,4.9,1.17,0.03,0.06,1
649,0.67,4.8,1.91,0.12,0.54,1
1381,0.67,4.6,0.02,0.12,0.59,1
992,1.0,4.1,1.24,0.24,0.28,1
1582,1.0,4.9,1.7,0.22,0.76,1
64,0.67,4.7,0.76,0.2,0.28,1
561,1.0,4.3,0.17,0.01,0.55,1
736,0.67,4.0,1.97,0.16,0.51,1
67,0.67,4.4,1.78,0.13,0.56,1
739,0.67,4.3,1.94,0.27,0.08,1
839,0.67,3.7,1.32,0.16,0.11,1
1668,1.0,3.5,1.71,0.03,0.6,1
1044,0.67,4.5,0.91,0.27,0.64,1
1857,1.0,4.3,1.34,0.12,0.12,1
603,0.67,4.6,0.63,0.24,0.17,1
654,0.67,3.9,1.74,0.11,0.42,1
195,0.67,3.5,1.68,0.18,0.77,1
1672,0.67,4.1,0.25,0.17,0.66,1
1804,0.67,4.9,0.59,0.08,0.1,1
1459,1.0,3.7,1.43,0.04,0.76,1
1822,1.0,4.8,0.62,0.27,0.69,1
1134,1.0,4.9,1.34,0.03,0.21,1
680,0.67,4.5,1.91,0.29,0.4,1
877,0.67,4.8,0.78,0.25,0.5,1
37,1.0,3.7,0.01,0.01,0.08,1
1262,0.67,4.4,0.72,0.26,0.21,1
1995,1.0,4.4,0.5,0.08,0.44,1
1705,1.0,4.7,0.66,0.1,0.69,1
1405,1.0,3.5,1.23,0.04,0.25,1
1700,1.0,3.5,0.61,0.06,0.26,1
366,1.0,4.9,0.98,0.19,0.75,1
99,1.0,3.8,1.66,0.1,0.44,1
1518,0.67,4.6,0.19,0.08,0.16,1
1653,1.0,3.8,0.22,0.18,0.3,1
794,1.0,4.0,1.39,0.05,0.73,1
1446,0.67,3.9,1.68,0.23,0.2,1
1412,0.67,4.1,0.46,0.04,0.15,1
17,1.0,3.6,1.99,0.01,0.75,1
198,1.0,4.5,1.14,0.17,0.55,1
156,1.0,4.5,1.37,0.16,0.51,1
282,0.67,4.5,0.83,0.06,0.16,1
917,0.67,4.2,0.92,0.27,0.09,1
1227,0.67,4.0,1.68,0.07,0.24,1
655,0.67,3.9,0.55,0.02,0.72,1
733,1.0,4.2,1.67,0.08,0.51,1
928,0.67,4.0,0.61,0.22,0.42,1
1555,0.67,3.9,0.22,0.14,0.4,1
1218,1.0,4.9,1.75,0.07,0.73,1
1088,0.67,3.7,1.02,0.15,0.71,1
1990,0.67,3.5,0.42,0.0,0.17,1
82,1.0,3.5,0.18,0.1,0.01,1
249,0.67,4.3,0.57,0.26,0.35,1
1707,0.67,4.9,0.59,0.16,0.29,1
1997,0.67,3.7,0.83,0.29,0.45,1
604,1.0,5.0,1.75,0.15,0.53,1
1739,1.0,4.2,0.31,0.13,0.41,1
117,0.67,4.8,1.97,0.11,0.07,1
1379,1.0,4.4,0.14,0.14,0.12,1
900,1.0,4.2,0.45,0.06,0.22,1
1298,0.67,4.4,0.17,0.24,0.61,1
1123,1.0,3.6,0.14,0.02,0.03,1
534,1.0,4.0,0.22,0.25,0.09,1
1236,0.67,4.1,1.86,0.01,0.16,1
1110,1.0,4.4,1.02,0.21,0.45,1
1420,1.0,3.9,1.15,0.24,0.56,1
551,0.67,4.3,1.29,0.19,0.61,1
780,0.67,3.9,1.51,0.22,0.22,1
594,1.0,3.9,0.22,0.07,0.65,1
1932,0.67,4.2,0.59,0.23,0.13,1
1992,0.67,4.5,1.46,0.15,0.35,1
36,1.0,4.4,0.09,0.06,0.05,1
234,1.0,3.5,1.7,0.13,0.55,1
574,1.0,3.9,1.76,0.08,0.21,1
508,0.67,4.8,0.05,0.12,0.55,1
403,1.0,4.8,0.35,0.12,0.22,1
1467,1.0,4.1,0.45,0.06,0.33,1
317,0.67,4.3,1.58,0.27,0.67,1
810,1.0,5.0,0.99,0.27,0.56,1
912,1.0,4.2,1.74,0.28,0.54,1
1475,0.67,3.6,0.49,0.18,0.61,1
494,0.67,4.2,0.95,0.07,0.65,1
1364,0.67,4.3,1.81,0.05,0.48,1
1099,0.67,4.9,1.25,0.28,0.71,1
1502,1.0,4.8,0.24,0.22,0.51,1
840,1.0,4.3,0.68,0.14,0.22,1
445,0.67,3.6,0.34,0.21,0.08,1
1965,0.67,3.8,1.53,0.07,0.1,1
1855,0.67,4.7,0.97,0.2,0.24,1
106,0.67,4.9,0.85,0.2,0.02,1
1277,1.0,4.6,1.27,0.15,0.76,1
1632,0.67,3.9,1.62,0.03,0.11,1
443,0.67,4.4,1.13,0.11,0.6,1
1354,0.67,4.5,0.82,0.05,0.26,1
461,1.0,3.8,1.24,0.22,0.38,1
381,0.67,3.9,0.63,0.12,0.14,1
149,1.0,4.1,0.91,0.27,0.71,1
404,0.67,4.6,0.06,0.14,0.08,1
1912,0.67,5.0,0.66,0.04,0.31,1
769,0.67,3.9,1.1,0.15,0.28,1
96,0.67,4.1,0.73,0.16,0.64,1
1463,0.67,4.0,0.9,0.15,0.57,1
1409,1.0,4.7,1.37,0.14,0.64,1
181,0.67,3.7,1.65,0.26,0.79,1
35,0.67,4.5,0.92,0.03,0.75,1
1375,1.0,3.6,1.25,0.08,0.09,1
807,1.0,4.1,0.09,0.22,0.56,1
